Event ID  Meaning
00	The log was started.
01	The log was stopped.
02	The log was temporarily paused due to low disk space.
10	A new IP address was leased to a client.
11	A lease was renewed by a client.
12	A lease was released by a client.
13	An IP address was found to be in use on the network.
14	A lease request could not be satisfied because the scope's address pool was exhausted.
15	A lease was denied.
16	A lease was deleted.
17	A lease was expired and DNS records for an expired leases have not been deleted.
18	A lease was expired and DNS records were deleted.
20	A BOOTP address was leased to a client.
21	A dynamic BOOTP address was leased to a client.
22	A BOOTP request could not be satisfied because the scope's address pool for BOOTP was exhausted.
23	A BOOTP IP address was deleted after checking to see it was not in use.
24	IP address cleanup operation has began.
25	IP address cleanup statistics.
30	DNS update request to the named DNS server.
31	DNS update failed.
32	DNS update successful.
33	Packet dropped due to NAP policy.
50+	Codes above 50 are used for Rogue Server Detection information.

QResult: 0: NoQuarantine, 1:Quarantine, 2:Drop Packet, 3:Probation,6:No Quarantine Information ProbationTime:Year-Month-Day Hour:Minute:Second:MilliSecond.

ID,Date,Time,Description,IP Address,Host Name,MAC Address,User Name, TransactionID, QResult,Probationtime, CorrelationID.
25,04/28/18,21:57:47,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/28/18,21:57:47,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/28/18,22:11:17,Renew,192.168.134.9,Moretus.iii.hogent.be,001438EAE48E,,483517042,0,,,
11,04/28/18,22:20:39,Renew,192.168.134.7,DiskStation.iii.hogent.be,001132095260,,59106997,0,,,
11,04/28/18,22:34:02,Renew,192.168.16.166,gauss.iii.hogent.be,002401062E77,,826450126,0,,,
24,04/28/18,22:57:48,Database Cleanup Begin,,,,,0,6,,,
25,04/28/18,22:57:48,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/28/18,22:57:48,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/28/18,23:48:57,Renew,192.168.16.37,TL-WR841N.iii.hogent.be,F8D11164520D,,148801358,0,,,
24,04/28/18,23:57:49,Database Cleanup Begin,,,,,0,6,,,
25,04/28/18,23:57:49,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/28/18,23:57:49,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,05/03/18,00:00:21,Database Cleanup Begin,,,,,0,6,,,
25,05/03/18,00:00:21,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/03/18,00:00:21,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,05/03/18,00:59:21,Database Cleanup Begin,,,,,0,6,,,
25,05/03/18,00:59:21,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/03/18,00:59:21,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/03/18,01:17:55,Renew,192.168.134.248,vop.iii.hogent.be,000C299A4900,,372458178,0,,,
24,05/03/18,01:59:22,Database Cleanup Begin,,,,,0,6,,,
16,05/03/18,01:59:22,Deleted,192.168.16.32,,,,0,6,,,
16,05/03/18,01:59:22,Deleted,192.168.16.33,,,,0,6,,,
16,05/03/18,01:59:22,Deleted,192.168.16.34,,,,0,6,,,
16,05/03/18,01:59:22,Deleted,192.168.16.35,,,,0,6,,,
25,05/03/18,01:59:22,0 leases expired and 4 leases deleted,,,,,0,6,,,
25,05/03/18,01:59:22,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,05/03/18,02:59:24,Database Cleanup Begin,,,,,0,6,,,
18,05/03/18,02:59:24,Expired,192.168.16.38,,,,0,6,,,
18,05/03/18,02:59:24,Expired,192.168.134.247,,,,0,6,,,
16,05/03/18,02:59:24,Deleted,192.168.134.249,,,,0,6,,,
25,05/03/18,02:59:24,0 leases expired and 1 leases deleted,,,,,0,6,,,
25,05/03/18,02:59:24,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/03/18,03:25:54,Renew,192.168.16.122,monteverdi.iii.hogent.be,000ACD11760C,,2955689686,0,,,
11,05/03/18,03:46:31,Renew,192.168.134.9,Moretus.iii.hogent.be,001438EAE48E,,3157713778,0,,,
24,05/03/18,03:59:24,Database Cleanup Begin,,,,,0,6,,,
16,05/03/18,03:59:24,Deleted,192.168.16.36,,,,0,6,,,
25,05/03/18,03:59:24,0 leases expired and 1 leases deleted,,,,,0,6,,,
25,05/03/18,03:59:24,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/03/18,04:22:16,Renew,192.168.134.7,DiskStation.iii.hogent.be,001132095260,,59106997,0,,,
24,05/03/18,04:59:25,Database Cleanup Begin,,,,,0,6,,,
18,05/03/18,04:59:25,Expired,192.168.134.246,,,,0,6,,,
25,05/03/18,04:59:25,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/03/18,04:59:25,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/03/18,05:49:06,Renew,192.168.16.37,TL-WR841N.iii.hogent.be,F8D11164520D,,148801358,0,,,
11,05/03/18,05:53:07,Renew,192.168.134.248,vop.iii.hogent.be,000C299A4900,,372458178,0,,,
24,05/03/18,05:59:26,Database Cleanup Begin,,,,,0,6,,,
25,05/03/18,05:59:26,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/03/18,05:59:26,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,05/03/18,06:59:27,Database Cleanup Begin,,,,,0,6,,,
16,05/03/18,06:59:27,Deleted,192.168.16.38,,,,0,6,,,
16,05/03/18,06:59:27,Deleted,192.168.134.247,,,,0,6,,,
25,05/03/18,06:59:27,0 leases expired and 2 leases deleted,,,,,0,6,,,
25,05/03/18,06:59:27,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,05/03/18,07:59:28,Database Cleanup Begin,,,,,0,6,,,
25,05/03/18,07:59:28,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/03/18,07:59:28,0 leases expired and 0 leases deleted,,,,,0,6,,,
10,05/03/18,08:24:30,Assign,192.168.134.249,vongenae-PC.iii.hogent.be,34E6D71BD690,,3598684354,0,,,
24,05/03/18,08:59:29,Database Cleanup Begin,,,,,0,6,,,
16,05/03/18,08:59:29,Deleted,192.168.134.246,,,,0,6,,,
25,05/03/18,08:59:29,0 leases expired and 1 leases deleted,,,,,0,6,,,
25,05/03/18,08:59:29,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/03/18,09:07:56,Renew,192.168.134.156,Laptop-Helga.iii.hogent.be,D4BED93A9129,,147492662,0,,,
11,05/03/18,09:25:54,Renew,192.168.16.122,monteverdi.iii.hogent.be,000ACD11760C,,2059018572,0,,,
11,05/03/18,09:45:04,Renew,192.168.134.9,Moretus.iii.hogent.be,001438EAE48E,,1558372978,0,,,
24,05/03/18,09:59:30,Database Cleanup Begin,,,,,0,6,,,
25,05/03/18,09:59:30,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/03/18,09:59:30,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/03/18,10:14:11,Renew,192.168.134.7,DiskStation.iii.hogent.be,001132095260,,59106997,0,,,
11,05/03/18,10:44:55,Renew,192.168.134.159,DESKTOP-Q5NIM0G.iii.hogent.be,D4BED93A8D91,,1751479349,0,,,
24,05/03/18,10:59:31,Database Cleanup Begin,,,,,0,6,,,
25,05/03/18,10:59:31,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/03/18,10:59:31,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/03/18,11:12:19,Renew,192.168.134.248,vop.iii.hogent.be,000C299A4900,,372458178,0,,,
11,05/03/18,11:49:06,Renew,192.168.16.37,TL-WR841N.iii.hogent.be,F8D11164520D,,148801358,0,,,
24,05/03/18,11:59:32,Database Cleanup Begin,,,,,0,6,,,
25,05/03/18,11:59:32,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/03/18,11:59:32,0 leases expired and 0 leases deleted,,,,,0,6,,,
10,05/03/18,12:58:42,Assign,192.168.134.246,Laptop-Leen.iii.hogent.be,D4BED97C7F39,,3425972796,0,,,
24,05/03/18,12:59:33,Database Cleanup Begin,,,,,0,6,,,
25,05/03/18,12:59:33,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/03/18,12:59:33,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/03/18,13:03:05,Renew,192.168.134.31,ubuntu.iii.hogent.be,D4BED93A9111,,1905772995,0,,,
11,05/03/18,13:03:16,Renew,192.168.134.31,ubuntu.iii.hogent.be,D4BED93A9111,,1157987789,0,,,
11,05/03/18,13:05:25,Renew,192.168.134.246,Laptop-Leen.iii.hogent.be,D4BED97C7F39,,3281795041,0,,,
11,05/03/18,13:06:29,Renew,192.168.134.31,ubuntu.iii.hogent.be,D4BED93A9111,,1652704302,0,,,
11,05/03/18,13:06:34,Renew,192.168.134.246,Laptop-Leen.iii.hogent.be,D4BED97C7F39,,3203157028,0,,,
11,05/03/18,13:06:34,Renew,192.168.134.246,Laptop-Leen.iii.hogent.be,D4BED97C7F39,,2402658223,0,,,
11,05/03/18,13:17:53,Renew,192.168.134.21,Laptop-Ann.iii.hogent.be,D4BED93A8E05,,3113092489,0,,,
11,05/03/18,13:24:50,Renew,192.168.16.126,corelli.iii.hogent.be,000ACD117083,,32978764,0,,,
11,05/03/18,13:24:53,Renew,192.168.16.129,elgar.iii.hogent.be,000ACD1176CB,,173864535,0,,,
11,05/03/18,13:24:54,Renew,192.168.16.127,xenakis.iii.hogent.be,000ACD117A0E,,930151638,0,,,
11,05/03/18,13:24:55,Renew,192.168.16.123,albinoni.iii.hogent.be,000ACD117728,,2777403801,0,,,
11,05/03/18,13:24:56,Renew,192.168.16.124,wagner.iii.hogent.be,000ACD1170D1,,1047631881,0,,,
11,05/03/18,13:24:56,Renew,192.168.16.130,ysaye.iii.hogent.be,000ACD117061,,866632216,0,,,
11,05/03/18,13:24:57,Renew,192.168.16.132,gershwin.iii.hogent.be,000ACD117064,,3446095647,0,,,
11,05/03/18,13:24:57,Renew,192.168.16.131,frescobaldi.iii.hogent.be,000ACD11708F,,2503578008,0,,,
11,05/03/18,13:24:57,Renew,192.168.16.128,delalande.iii.hogent.be,000ACD1170A7,,560244785,0,,,
11,05/03/18,13:24:57,Renew,192.168.16.133,zelenka.iii.hogent.be,000ACD1176D9,,2141756274,0,,,
11,05/03/18,13:24:57,Renew,192.168.16.134,handel.iii.hogent.be,000ACD117727,,3496919180,0,,,
11,05/03/18,13:25:00,Renew,192.168.16.125,bach.iii.hogent.be,000ACD117078,,1995830830,0,,,
11,05/03/18,13:25:09,Renew,192.168.16.140,liszt.iii.hogent.be,000ACD1170E8,,3519687458,0,,,
11,05/03/18,13:25:10,Renew,192.168.16.138,kodaly.iii.hogent.be,000ACD11707E,,3956745883,0,,,
11,05/03/18,13:25:13,Renew,192.168.16.139,haydn.iii.hogent.be,000ACD1170D2,,1148032370,0,,,
11,05/03/18,13:25:17,Renew,192.168.16.144,offenbach.iii.hogent.be,000ACD11706B,,210431911,0,,,
11,05/03/18,13:25:26,Renew,192.168.16.146,purcell.iii.hogent.be,000ACD117A0C,,117797517,0,,,
11,05/03/18,13:25:26,Renew,192.168.16.145,dvorak.iii.hogent.be,000ACD1170DA,,2259346046,0,,,
11,05/03/18,13:25:30,Renew,192.168.16.152,telemann.iii.hogent.be,000ACD117A18,,222737930,0,,,
11,05/03/18,13:25:35,Renew,192.168.16.150,scarlatti.iii.hogent.be,000ACD1170D3,,893352433,0,,,
11,05/03/18,13:25:35,Renew,192.168.16.155,vivaldi.iii.hogent.be,000ACD11708A,,3995010717,0,,,
11,05/03/18,13:25:35,Renew,192.168.16.151,bizet.iii.hogent.be,000ACD1170E9,,1921167847,0,,,
11,05/03/18,13:25:41,Renew,192.168.16.154,arne.iii.hogent.be,000ACD117726,,901781457,0,,,
11,05/03/18,13:25:45,Renew,192.168.16.153,uccellini.iii.hogent.be,000ACD117712,,2652576979,0,,,
11,05/03/18,13:25:53,Renew,192.168.16.149,rameau.iii.hogent.be,000ACD1170E1,,3178245995,0,,,
11,05/03/18,13:25:53,Renew,192.168.16.147,quantz.iii.hogent.be,000ACD1179CC,,1958369398,0,,,
11,05/03/18,13:25:56,Renew,192.168.16.148,beethoven.iii.hogent.be,000ACD1179E2,,2960801010,0,,,
11,05/03/18,13:26:07,Renew,192.168.16.143,nielsen.iii.hogent.be,000ACD1176DB,,1692958597,0,,,
11,05/03/18,13:26:10,Renew,192.168.16.142,chopin.iii.hogent.be,000ACD1170E7,,438206958,0,,,
11,05/03/18,13:26:10,Renew,192.168.16.141,mozart.iii.hogent.be,000ACD117088,,2282789544,0,,,
11,05/03/18,13:26:13,Renew,192.168.16.136,granados.iii.hogent.be,000ACD11705F,,2168708603,0,,,
11,05/03/18,13:26:14,Renew,192.168.16.137,janacek.iii.hogent.be,000ACD1179AB,,1581751615,0,,,
11,05/03/18,13:26:15,Renew,192.168.16.135,ireland.iii.hogent.be,000ACD11708C,,1514560886,0,,,
11,05/03/18,13:34:30,Renew,192.168.16.101,ensor.iii.hogent.be,0019E00B579C,,1703605301,0,,,
11,05/03/18,13:34:32,Renew,192.168.16.100,durer.iii.hogent.be,0019E00B57CA,,1425592179,0,,,
11,05/03/18,13:34:34,Renew,192.168.16.98,botticelli.iii.hogent.be,0019E00BF363,,861425109,0,,,
11,05/03/18,13:34:39,Renew,192.168.16.99,caravaggio.iii.hogent.be,0019E00BF35E,,2705512143,0,,,
11,05/03/18,13:34:39,Renew,192.168.16.113,quellinus.iii.hogent.be,0019E00BF540,,1720373079,0,,,
11,05/03/18,13:34:42,Renew,192.168.16.102,fragonard.iii.hogent.be,0019E00B13DF,,170808923,0,,,
11,05/03/18,13:35:26,Renew,192.168.16.111,orcagna.iii.hogent.be,0019E00BBC40,,3096683445,0,,,
11,05/03/18,13:36:57,Renew,192.168.16.115,seurat.iii.hogent.be,0019E00B57C9,,2029557360,0,,,
11,05/03/18,13:37:52,Renew,192.168.16.112,picasso.iii.hogent.be,0019E00B3DC5,,3540938561,0,,,
11,05/03/18,13:39:09,Renew,192.168.16.112,picasso.iii.hogent.be,0019E00B3DC5,,3426279576,0,,,
11,05/03/18,13:39:30,Renew,192.168.16.117,uccello.iii.hogent.be,0019E00B3DC7,,3554505565,0,,,
11,05/03/18,13:57:51,Renew,192.168.16.129,elgar.iii.hogent.be,000ACD1176CB,,2223037649,0,,,
24,05/03/18,13:59:34,Database Cleanup Begin,,,,,0,6,,,
25,05/03/18,13:59:34,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/03/18,13:59:34,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/03/18,14:08:05,Renew,192.168.16.129,elgar.iii.hogent.be,000ACD1176CB,,969310206,0,,,
24,05/03/18,14:59:35,Database Cleanup Begin,,,,,0,6,,,
25,05/03/18,14:59:35,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/03/18,14:59:35,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/03/18,15:17:48,Renew,192.168.134.249,vongenae-PC.iii.hogent.be,34E6D71BD690,,110522616,0,,,
11,05/03/18,15:19:21,Renew,192.168.16.117,uccello.iii.hogent.be,0019E00B3DC7,,1320476941,0,,,
11,05/03/18,15:25:54,Renew,192.168.16.122,monteverdi.iii.hogent.be,000ACD11760C,,801866550,0,,,
11,05/03/18,15:37:16,Renew,192.168.134.7,DiskStation.iii.hogent.be,001132095260,,59106997,0,,,
11,05/03/18,15:39:50,Renew,192.168.16.129,elgar.iii.hogent.be,000ACD1176CB,,391777384,0,,,
11,05/03/18,15:41:24,Renew,192.168.16.134,handel.iii.hogent.be,000ACD117727,,1122353368,0,,,
11,05/03/18,15:41:24,Renew,192.168.16.148,beethoven.iii.hogent.be,000ACD1179E2,,2891043958,0,,,
11,05/03/18,15:41:25,Renew,192.168.16.133,zelenka.iii.hogent.be,000ACD1176D9,,2721635042,0,,,
11,05/03/18,15:41:26,Renew,192.168.16.126,corelli.iii.hogent.be,000ACD117083,,3280568219,0,,,
11,05/03/18,15:41:26,Renew,192.168.16.145,dvorak.iii.hogent.be,000ACD1170DA,,1068542060,0,,,
11,05/03/18,15:41:26,Renew,192.168.16.127,xenakis.iii.hogent.be,000ACD117A0E,,919424736,0,,,
11,05/03/18,15:41:27,Renew,192.168.16.136,granados.iii.hogent.be,000ACD11705F,,3391906220,0,,,
11,05/03/18,15:41:27,Renew,192.168.16.132,gershwin.iii.hogent.be,000ACD117064,,1005647652,0,,,
11,05/03/18,15:41:28,Renew,192.168.16.139,haydn.iii.hogent.be,000ACD1170D2,,2962266952,0,,,
11,05/03/18,15:41:28,Renew,192.168.16.131,frescobaldi.iii.hogent.be,000ACD11708F,,634547868,0,,,
11,05/03/18,15:41:28,Renew,192.168.16.144,offenbach.iii.hogent.be,000ACD11706B,,1448257359,0,,,
11,05/03/18,15:41:28,Renew,192.168.16.151,bizet.iii.hogent.be,000ACD1170E9,,1248948722,0,,,
11,05/03/18,15:41:28,Renew,192.168.16.130,ysaye.iii.hogent.be,000ACD117061,,377604819,0,,,
11,05/03/18,15:41:28,Renew,192.168.16.137,janacek.iii.hogent.be,000ACD1179AB,,3287203545,0,,,
11,05/03/18,15:41:29,Renew,192.168.16.140,liszt.iii.hogent.be,000ACD1170E8,,2803356924,0,,,
11,05/03/18,15:41:29,Renew,192.168.16.149,rameau.iii.hogent.be,000ACD1170E1,,2508755836,0,,,
11,05/03/18,15:41:29,Renew,192.168.16.128,delalande.iii.hogent.be,000ACD1170A7,,1516629315,0,,,
11,05/03/18,15:41:29,Renew,192.168.16.143,nielsen.iii.hogent.be,000ACD1176DB,,1449775911,0,,,
11,05/03/18,15:41:29,Renew,192.168.16.138,kodaly.iii.hogent.be,000ACD11707E,,145736745,0,,,
11,05/03/18,15:41:29,Renew,192.168.16.123,albinoni.iii.hogent.be,000ACD117728,,1034177102,0,,,
11,05/03/18,15:41:29,Renew,192.168.16.141,mozart.iii.hogent.be,000ACD117088,,2682218000,0,,,
11,05/03/18,15:41:29,Renew,192.168.16.129,elgar.iii.hogent.be,000ACD1176CB,,3538159911,0,,,
11,05/03/18,15:41:29,Renew,192.168.16.154,arne.iii.hogent.be,000ACD117726,,757431694,0,,,
11,05/03/18,15:41:30,Renew,192.168.16.146,purcell.iii.hogent.be,000ACD117A0C,,725922790,0,,,
11,05/03/18,15:41:30,Renew,192.168.16.125,bach.iii.hogent.be,000ACD117078,,994631458,0,,,
11,05/03/18,15:41:30,Renew,192.168.16.153,uccellini.iii.hogent.be,000ACD117712,,104684117,0,,,
11,05/03/18,15:41:31,Renew,192.168.16.142,chopin.iii.hogent.be,000ACD1170E7,,2962260183,0,,,
11,05/03/18,15:41:31,Renew,192.168.16.135,ireland.iii.hogent.be,000ACD11708C,,948822506,0,,,
11,05/03/18,15:41:31,Renew,192.168.16.155,vivaldi.iii.hogent.be,000ACD11708A,,1984056909,0,,,
11,05/03/18,15:41:32,Renew,192.168.16.147,quantz.iii.hogent.be,000ACD1179CC,,653309493,0,,,
11,05/03/18,15:41:33,Renew,192.168.16.150,scarlatti.iii.hogent.be,000ACD1170D3,,2420323924,0,,,
11,05/03/18,15:41:33,Renew,192.168.16.152,telemann.iii.hogent.be,000ACD117A18,,2139705504,0,,,
11,05/03/18,15:41:33,Renew,192.168.16.124,wagner.iii.hogent.be,000ACD1170D1,,2863075146,0,,,
11,05/03/18,15:43:36,Renew,192.168.134.9,Moretus.iii.hogent.be,001438EAE48E,,4237156978,0,,,
11,05/03/18,15:48:17,Renew,192.168.134.246,Laptop-Leen.iii.hogent.be,D4BED97C7F39,,78932457,0,,,
24,04/27/18,00:00:04,Database Cleanup Begin,,,,,0,6,,,
25,04/27/18,00:00:04,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/27/18,00:00:04,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,04/27/18,00:57:04,Database Cleanup Begin,,,,,0,6,,,
16,04/27/18,00:57:04,Deleted,192.168.16.33,,,,0,6,,,
16,04/27/18,00:57:04,Deleted,192.168.16.34,,,,0,6,,,
16,04/27/18,00:57:04,Deleted,192.168.16.35,,,,0,6,,,
25,04/27/18,00:57:04,0 leases expired and 3 leases deleted,,,,,0,6,,,
25,04/27/18,00:57:04,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/27/18,01:03:38,Renew,192.168.16.72,ampere.iii.hogent.be,90E2BA3F0542,,1941338476,0,,,
24,04/27/18,01:57:05,Database Cleanup Begin,,,,,0,6,,,
16,04/27/18,01:57:05,Deleted,192.168.16.32,,,,0,6,,,
16,04/27/18,01:57:05,Deleted,192.168.16.36,,,,0,6,,,
25,04/27/18,01:57:05,0 leases expired and 2 leases deleted,,,,,0,6,,,
25,04/27/18,01:57:05,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,04/27/18,02:57:06,Database Cleanup Begin,,,,,0,6,,,
16,04/27/18,02:57:06,Deleted,192.168.134.247,,,,0,6,,,
25,04/27/18,02:57:06,0 leases expired and 1 leases deleted,,,,,0,6,,,
25,04/27/18,02:57:06,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/27/18,03:14:25,Renew,192.168.134.7,DiskStation.iii.hogent.be,001132095260,,59106997,0,,,
11,04/27/18,03:16:47,Renew,192.168.16.103,goya.iii.hogent.be,001478514C5D,,3134592824,0,,,
11,04/27/18,03:19:17,Renew,192.168.134.248,vop.iii.hogent.be,000C299A4900,,372458178,0,,,
11,04/27/18,03:52:12,Renew,192.168.16.129,elgar.iii.hogent.be,000ACD1176CB,,1366325307,0,,,
24,04/27/18,03:57:07,Database Cleanup Begin,,,,,0,6,,,
16,04/27/18,03:57:07,Deleted,192.168.16.39,,,,0,6,,,
25,04/27/18,03:57:07,0 leases expired and 1 leases deleted,,,,,0,6,,,
25,04/27/18,03:57:07,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/27/18,03:58:46,Renew,192.168.16.138,kodaly.iii.hogent.be,000ACD11707E,,3583306820,0,,,
11,04/27/18,04:15:30,Renew,192.168.16.140,liszt.iii.hogent.be,000ACD1170E8,,507531059,0,,,
11,04/27/18,04:21:29,Renew,192.168.134.9,Moretus.iii.hogent.be,001438EAE48E,,3156206450,0,,,
24,04/27/18,04:57:08,Database Cleanup Begin,,,,,0,6,,,
18,04/27/18,04:57:08,Expired,192.168.134.246,,,,0,6,,,
25,04/27/18,04:57:08,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/27/18,04:57:08,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/27/18,05:10:04,Renew,192.168.16.123,albinoni.iii.hogent.be,000ACD117728,,885021604,0,,,
11,04/27/18,05:48:50,Renew,192.168.16.37,TL-WR841N.iii.hogent.be,F8D11164520D,,148801358,0,,,
24,04/27/18,05:57:09,Database Cleanup Begin,,,,,0,6,,,
25,04/27/18,05:57:09,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/27/18,05:57:09,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,04/27/18,06:57:10,Database Cleanup Begin,,,,,0,6,,,
25,04/27/18,06:57:10,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/27/18,06:57:10,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/27/18,07:03:38,Renew,192.168.16.72,ampere.iii.hogent.be,90E2BA3F0542,,255487687,0,,,
24,04/27/18,07:57:11,Database Cleanup Begin,,,,,0,6,,,
25,04/27/18,07:57:11,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/27/18,07:57:11,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/27/18,08:04:36,Renew,192.168.134.23,linux-947g.iii.hogent.be,004005561378,,129223791,0,,,
11,04/27/18,08:25:55,Renew,192.168.134.7,DiskStation.iii.hogent.be,001132095260,,59106997,0,,,
11,04/27/18,08:27:57,Renew,192.168.16.129,elgar.iii.hogent.be,000ACD1176CB,,1366325307,0,,,
24,04/27/18,08:57:11,Database Cleanup Begin,,,,,0,6,,,
16,04/27/18,08:57:11,Deleted,192.168.134.246,,,,0,6,,,
25,04/27/18,08:57:11,0 leases expired and 1 leases deleted,,,,,0,6,,,
25,04/27/18,08:57:11,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/27/18,09:08:08,Renew,192.168.134.248,vop.iii.hogent.be,000C299A4900,,372458178,0,,,
11,04/27/18,09:16:47,Renew,192.168.16.103,goya.iii.hogent.be,001478514C5D,,2699087657,0,,,
24,04/27/18,09:57:12,Database Cleanup Begin,,,,,0,6,,,
25,04/27/18,09:57:12,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/27/18,09:57:12,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/27/18,09:58:06,Renew,192.168.16.140,liszt.iii.hogent.be,000ACD1170E8,,507531059,0,,,
11,04/27/18,09:58:46,Renew,192.168.16.138,kodaly.iii.hogent.be,000ACD11707E,,1595074190,0,,,
11,04/27/18,10:03:21,Renew,192.168.16.123,albinoni.iii.hogent.be,000ACD117728,,885021604,0,,,
11,04/27/18,10:09:39,Renew,192.168.16.184,zermelo.iii.hogent.be,002401062E72,,3270020112,0,,,
11,04/27/18,10:09:45,Renew,192.168.16.120,yunkers.iii.hogent.be,001478EBA2BD,,2436861243,0,,,
11,04/27/18,10:09:46,Renew,192.168.16.179,thales.iii.hogent.be,002401062E2D,,2362884041,0,,,
11,04/27/18,10:09:49,Renew,192.168.16.183,young.iii.hogent.be,0024010632DC,,615558367,0,,,
11,04/27/18,10:09:49,Renew,192.168.16.180,volterra.iii.hogent.be,002401062D5F,,3301920145,0,,,
11,04/27/18,10:10:12,Renew,192.168.16.178,steiner.iii.hogent.be,00240104FD35,,1442589029,0,,,
11,04/27/18,10:10:16,Renew,192.168.16.177,riemann.iii.hogent.be,002401062DF5,,712063944,0,,,
11,04/27/18,10:10:20,Renew,192.168.16.175,pythagoras.iii.hogent.be,0024010632A5,,1981976670,0,,,
11,04/27/18,10:10:25,Renew,192.168.16.173,newton.iii.hogent.be,002401062D5E,,2820347314,0,,,
11,04/27/18,10:10:36,Renew,192.168.16.176,quetelet.iii.hogent.be,002401062DE0,,3674559858,0,,,
11,04/27/18,10:10:36,Renew,192.168.16.170,kronecker.iii.hogent.be,002401062E24,,1006228249,0,,,
11,04/27/18,10:10:38,Renew,192.168.16.169,jacobi.iii.hogent.be,002401062D69,,1556259317,0,,,
11,04/27/18,10:10:50,Renew,192.168.16.171,lagrange.iii.hogent.be,002401062DFF,,908813214,0,,,
11,04/27/18,10:10:54,Renew,192.168.16.168,ivory.iii.hogent.be,002401062E78,,424628628,0,,,
11,04/27/18,10:10:55,Renew,192.168.16.162,cauchy.iii.hogent.be,002401062E28,,2994622361,0,,,
11,04/27/18,10:11:08,Renew,192.168.16.166,gauss.iii.hogent.be,002401062E77,,2852347453,0,,,
11,04/27/18,10:11:10,Renew,192.168.16.165,fermat.iii.hogent.be,002401062E79,,3002496346,0,,,
11,04/27/18,10:11:10,Renew,192.168.16.164,euler.iii.hogent.be,002401062D6C,,909196472,0,,,
11,04/27/18,10:11:11,Renew,192.168.16.163,dirichlet.iii.hogent.be,002401062E74,,485403730,0,,,
11,04/27/18,10:11:29,Renew,192.168.16.161,bernoulli.iii.hogent.be,002401062E82,,2512194246,0,,,
11,04/27/18,10:11:43,Renew,192.168.16.160,archimedes.iii.hogent.be,002401062CCD,,3242919918,0,,,
11,04/27/18,10:12:17,Renew,192.168.16.172,minkowski.iii.hogent.be,002401062E88,,3110158369,0,,,
11,04/27/18,10:18:54,Renew,192.168.134.21,Laptop-Ann.iii.hogent.be,D4BED93A8E05,,2640705493,0,,,
11,04/27/18,10:20:01,Renew,192.168.134.9,Moretus.iii.hogent.be,001438EAE48E,,1556865650,0,,,
11,04/27/18,10:26:28,Renew,192.168.16.127,xenakis.iii.hogent.be,000ACD117A0E,,1173029886,0,,,
